date,title,url,source,location,latitude,longitude,cluster
2025-11-14 22:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wgxa.tv/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wgxa.tv,United States,39.828175,-98.5795,2
2025-11-14 22:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wsbt.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wsbt.com,United States,39.828175,-98.5795,2
2025-11-14 22:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://cbs12.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,cbs12.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 22:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wjla.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wjla.com,United States,39.828175,-98.5795,2
2025-11-14 22:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wwmt.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wwmt.com,United States,39.828175,-98.5795,2
2025-11-14 22:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wset.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wset.com,United States,39.828175,-98.5795,2
2025-11-14 22:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://nebraska.tv/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,nebraska.tv,Americans,39.828175,-98.5795,2
2025-11-14 22:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://abc7amarillo.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,abc7amarillo.com,United States,39.828175,-98.5795,2
2025-11-14 21:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wtov9.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wtov9.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 21:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://khqa.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,khqa.com,Americans,39.828175,-98.5795,2
2025-11-14 21:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://upnorthlive.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,upnorthlive.com,Americans,39.828175,-98.5795,2
2025-11-14 21:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://news3lv.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,news3lv.com,Americans,39.828175,-98.5795,2
2025-11-14 21:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wlos.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wlos.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 21:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://foxreno.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,foxreno.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 21:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://fox17.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,fox17.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 21:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wcti12.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wcti12.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 21:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://katu.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,katu.com,Americans,39.828175,-98.5795,2
2025-11-14 21:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://fox11online.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,fox11online.com,Americans,39.828175,-98.5795,2
2025-11-14 21:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://kval.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,kval.com,United States,39.828175,-98.5795,2
2025-11-14 21:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://foxbaltimore.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,foxbaltimore.com,Americans,39.828175,-98.5795,2
2025-11-14 21:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wjactv.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wjactv.com,United States,39.828175,-98.5795,2
2025-11-14 21:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://newschannel20.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,newschannel20.com,Americans,39.828175,-98.5795,2
2025-11-14 20:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://news4sanantonio.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,news4sanantonio.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 20:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://abc3340.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,abc3340.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 20:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://foxsanantonio.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,foxsanantonio.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 20:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://nbc16.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,nbc16.com,United States,39.828175,-98.5795,2
2025-11-14 20:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://kimatv.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,kimatv.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 20:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://ktxs.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,ktxs.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 20:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://kfoxtv.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,kfoxtv.com,Americans,39.828175,-98.5795,2
2025-11-14 20:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://fox4beaumont.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,fox4beaumont.com,United States,39.828175,-98.5795,2
2025-11-14 20:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://katv.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,katv.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 20:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wgme.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wgme.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 20:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://cnycentral.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,cnycentral.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 20:00:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wcyb.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wcyb.com,Americans,39.828175,-98.5795,2
2025-11-14 19:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://ktvo.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,ktvo.com,Americans,39.828175,-98.5795,2
2025-11-14 19:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://kfdm.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,kfdm.com,Americans,39.828175,-98.5795,2
2025-11-14 19:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://krcrtv.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,krcrtv.com,United States,39.828175,-98.5795,2
2025-11-14 19:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://abc6onyourside.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,abc6onyourside.com,Americans,39.828175,-98.5795,2
2025-11-14 19:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://kcby.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,kcby.com,Americans,39.828175,-98.5795,2
2025-11-14 19:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://cbs4local.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,cbs4local.com,United States,39.828175,-98.5795,2
2025-11-14 19:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://wach.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,wach.com,Americans,39.828175,-98.5795,2
2025-11-14 19:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://nbcmontana.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,nbcmontana.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 19:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://klewtv.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,klewtv.com,United States,39.828175,-98.5795,2
2025-11-14 19:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://newschannel9.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,newschannel9.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 19:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://fox56.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,fox56.com,Americans,39.828175,-98.5795,2
2025-11-14 19:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://ktul.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,ktul.com,United States,39.828175,-98.5795,2
2025-11-14 19:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://local21news.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,local21news.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 19:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://weartv.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,weartv.com,United States,39.828175,-98.5795,2
2025-11-14 18:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://abcnews4.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,abcnews4.com,United States,39.828175,-98.5795,2
2025-11-14 18:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://myfox28columbus.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,myfox28columbus.com,Americans,39.828175,-98.5795,2
2025-11-14 18:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://turnto10.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,turnto10.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 18:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://kpic.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,kpic.com,United States,39.828175,-98.5795,2
2025-11-14 18:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://cbs6albany.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,cbs6albany.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 18:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://cbs2iowa.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,cbs2iowa.com,Americans,39.828175,-98.5795,2
2025-11-14 18:45:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://bakersfieldnow.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,bakersfieldnow.com,Americans,39.828175,-98.5795,2
2025-11-14 18:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://okcfox.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,okcfox.com,United States,39.828175,-98.5795,2
2025-11-14 18:30:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://mynews4.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,mynews4.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 18:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://komonews.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,komonews.com,"Washington, Washington, United States",38.8951,-77.0364,2
2025-11-14 18:15:00,Trump Administration Tries To Break Through Lock In Effect With Portable Mortgages Housing Market Af,https://keprtv.com/news/nation-world/trump-administration-tries-to-break-through-lock-in-effect-with-portable-mortgages-housing-market-affordability-tariffs,keprtv.com,Americans,39.828175,-98.5795,2
2025-11-14 18:00:00,Nyc Rent Home Apartment Housing Affordability Money Pay,https://www.fox5ny.com/news/nyc-rent-home-apartment-housing-affordability-money-pay,fox5ny.com,United States,39.828175,-98.5795,0
2025-11-14 09:45:00,,https://www.bostonherald.com/2025/11/14/mccaughey-playing-politics-with-housing-affordability/,bostonherald.com,American,39.828175,-98.5795,3
2025-11-14 01:45:00,,https://www.housingwire.com/articles/home-affordability-delaying-life-milestones-for-aspiring-buyers/,housingwire.com,American,39.828175,-98.5795,3
2025-11-14 00:30:00,,https://wcbm.com/national-headline/trump-administration-poses-another-possible-solution-to-housing-affordability-the-portable-morgtage/,wcbm.com,American,39.828175,-98.5795,3
2025-11-13 23:45:00,Hidden Costs Of Homeownership Add To Affordability Challenges,https://www.probuilder.com/housing-supply-affordability/news/55330044/hidden-costs-of-homeownership-add-to-affordability-challenges,probuilder.com,"San Francisco, California, United States",37.7749,-122.419,0
2025-11-13 23:45:00,Major Cities Turn To Transit Oriented Housing To Address Affordability Concerns,https://www.probuilder.com/business-management/government-policy/news/55330119/major-cities-turn-to-transit-oriented-housing-to-address-affordability-concerns,probuilder.com,"Washington, Washington, United States",38.8951,-77.0364,0
2025-11-13 22:45:00,Trump Administration Poses Another Possible Solution To Housing Affordability The Portable Morgtage ,https://townhall.com/tipsheet/dmitri-bolt/2025/11/13/trump-administration-poses-another-possible-solution-to-housing-affordability-the-portable-morgtage-n2666421,townhall.com,Americans,39.828175,-98.5795,2
2025-11-13 20:45:00,Dc Council Committees Hear From Community On Housing Voucher Program Affordability Real Estate Homel,https://wjla.com/news/local/dc-council-committees-hear-from-community-on-housing-voucher-program-affordability-real-estate-homeless-human-services-assistance,wjla.com,"Washington, Washington, United States",38.8951,-77.0364,1
2025-11-13 19:15:00,,https://ctnewsjunkie.com/2025/11/13/as-ct-senate-takes-up-housing-bill-carpenters-say-wage-theft-undermines-affordability-goals/,ctnewsjunkie.com,"Legislative Office Building, California, United States",38.5755,-121.495,3
2025-11-13 17:15:00,,https://fortune.com/2025/11/13/average-homebuyer-59-years-old-senior-citizen-housing-market-affordability/,fortune.com,American,39.828175,-98.5795,3
2025-11-13 17:15:00,Housing Affordability Report Prices Stablize,https://www.wbur.org/news/2025/11/13/housing-affordability-report-prices-stablize,wbur.org,"Massachusetts, United States",42.2373,-71.5314,0
2025-11-12 23:15:00,,https://finance-commerce.com/2025/11/white-house-50-year-mortgage-housing-affordability/,finance-commerce.com,"White House, District Of Columbia, United States",38.8951,-77.0364,3
2025-11-12 17:15:00,,https://www.washingtonexaminer.com/restoring-america/faith-freedom-self-reliance/3883890/small-lot-development-housing-affordability-crisis/,washingtonexaminer.com,American,39.828175,-98.5795,3
2025-11-12 05:30:00,,https://wcbm.com/national-headline/trump-administration-exploring-50-year-mortgage-plan-to-tackle-housing-affordability/,wcbm.com,American,39.828175,-98.5795,3
2025-11-12 03:45:00,Article 4E816B05 8840 48Fb B609 68735Fc39753,https://www.losaltosonline.com/business/existing-home-sales-one-unintended-source-of-housing-unaffordability/article_4e816b05-8840-48fb-b609-68735fc39753.html,losaltosonline.com,"Los Angeles, California, United States",34.0522,-118.244,5
